Event_id,Episode,Alert,N,Date,Max_Winds,Population_in_tropical_storm,Population_in_Cat1_and_above,Countries
1001018,43,Red,9,01 Oct 2023 12:00,204,121.5 million,3.4 million,China
1001018,43,Red,10,01 Oct 2023 18:00,194,150.6 million,3 million,China
1001018,43,Red,11,02 Oct 2023 00:00,194,152.6 million,4.8 million,China
1001018,43,Red,12,02 Oct 2023 06:00,185,163 million,10.2 million,China
1001018,43,Orange,13,02 Oct 2023 12:00,167,153.3 million,15.5 million,China
1001018,43,Orange,14,02 Oct 2023 18:00,176,122 million,4 million,China
1001018,43,Orange,15,03 Oct 2023 00:00,157,136.9 million,3.6 million,China
1001018,43,Orange,16,03 Oct 2023 06:00,157,169.4 million,5 million,"Japan, China"
1001018,43,Orange,17,03 Oct 2023 12:00,157,155 million,5.3 million,"Japan, China"
1001018,43,Orange,18,03 Oct 2023 18:00,167,150.7 million,5.4 million,"Japan, China"
1001018,43,Red,19,04 Oct 2023 00:00,194,91.9 million,5 million,"Philippines, Japan, China"
1001018,43,Red,20,04 Oct 2023 06:00,213,139.6 million,5 million,"China, Philippines, Japan"
1001018,43,Red,21,04 Oct 2023 12:00,213,105.9 million,980 thousand,"China, Philippines, Japan"
1001018,43,Red,23,05 Oct 2023 00:00,204,119.5 million,3.6 million,"China, Philippines, Japan"
1001018,43,Orange,24,05 Oct 2023 06:00,167,114.8 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,25,05 Oct 2023 12:00,148,94.4 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,26,05 Oct 2023 18:00,130,128 million,3.8 million,"China, Japan, Philippines"
1001018,43,Green,27,06 Oct 2023 00:00,139,172.9 million,3.8 million,"China, Japan, Philippines"
1001018,43,Orange,28,06 Oct 2023 06:00,74,180.6 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,29,06 Oct 2023 12:00,185,173.1 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,30,06 Oct 2023 18:00,185,175 million,3.8 million,"China, Japan, Philippines"
1001018,43,Orange,31,07 Oct 2023 00:00,83,185.9 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,32,07 Oct 2023 06:00,176,168.7 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,33,07 Oct 2023 12:00,176,169.6 million,3.8 million,"China, Philippines, Japan"
1001018,43,Orange,34,07 Oct 2023 18:00,83,185.5 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,35,08 Oct 2023 00:00,157,175.5 million,3.8 million,"China, Philippines, Japan"
1001018,43,Orange,36,08 Oct 2023 06:00,65,177.6 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,37,08 Oct 2023 12:00,130,170.5 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,38,08 Oct 2023 18:00,139,170.1 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,39,09 Oct 2023 00:00,111,171.6 million,3.8 million,"China, Japan, Philippines"
1001018,43,Green,40,09 Oct 2023 06:00,93,169.5 million,3.8 million,"China, Japan, Philippines"
1001018,43,Green,41,09 Oct 2023 12:00,74,164.6 million,3.8 million,"China, Philippines, Japan"
1001018,43,Green,42,09 Oct 2023 18:00,46,164 million,3.8 million,"China, Japan, Philippines"
1001018,43,Green,43,10 Oct 2023 00:00,46,164 million,3.8 million,"China, Japan, Philippines"
1001019,33,Green,1,03 Oct 2023 09:00,120,No people,No people,
1001019,33,Green,2,03 Oct 2023 15:00,120,No people,No people,
1001019,33,Green,3,03 Oct 2023 21:00,120,No people,No people,
1001019,33,Green,4,04 Oct 2023 03:00,120,No people,No people,
1001019,33,Green,5,04 Oct 2023 09:00,111,No people,No people,
1001019,33,Green,6,04 Oct 2023 15:00,111,No people,No people,
1001019,33,Green,7,04 Oct 2023 21:00,111,No people,No people,
1001019,33,Green,8,05 Oct 2023 03:00,111,No people,No people,
1001019,33,Green,9,05 Oct 2023 09:00,111,No people,No people,
1001019,33,Green,10,05 Oct 2023 15:00,130,No people,No people,
1001019,33,Green,11,05 Oct 2023 21:00,130,No people,No people,Mexico
1001019,33,Green,12,06 Oct 2023 03:00,130,No people,No people,Mexico
1001019,33,Green,13,06 Oct 2023 09:00,130,No people,No people,Mexico
1001019,33,Green,14,06 Oct 2023 15:00,130,No people,No people,Mexico
1001019,33,Green,15,06 Oct 2023 21:00,120,3 thousand,No people,Mexico
1001019,33,Green,16,07 Oct 2023 03:00,120,1.2 million,No people,Mexico
1001019,33,Green,17,07 Oct 2023 09:00,120,2.2 million,No people,Mexico
1001019,33,Green,18,07 Oct 2023 15:00,120,2.3 million,No people,Mexico
1001019,33,Orange,19,07 Oct 2023 21:00,120,2.8 million,270 thousand,Mexico
1001019,33,Orange,20,08 Oct 2023 03:00,139,3 million,730 thousand,Mexico
1001019,33,Orange,21,08 Oct 2023 09:00,139,1.8 million,370 thousand,Mexico
1001019,33,Orange,22,08 Oct 2023 15:00,130,2.1 million,260 thousand,Mexico
1001019,33,Green,23,08 Oct 2023 21:00,148,2.6 million,60 thousand,Mexico
1001019,33,Orange,24,09 Oct 2023 03:00,157,10.4 million,170 thousand,Mexico
1001019,33,Orange,25,09 Oct 2023 09:00,157,1.3 million,220 thousand,Mexico
1001019,33,Orange,26,09 Oct 2023 15:00,157,2.6 million,380 thousand,Mexico
1001019,33,Orange,27,09 Oct 2023 21:00,157,1.8 million,580 thousand,Mexico
1001019,33,Orange,28,10 Oct 2023 03:00,167,4.1 million,1.3 million,Mexico
1001019,33,Orange,29,10 Oct 2023 09:00,167,1.3 million,570 thousand,Mexico
1001019,33,Orange,30,10 Oct 2023 15:00,167,7.7 million,740 thousand,Mexico
1001019,33,Red,31,10 Oct 2023 21:00,204,10.1 million,980 thousand,Mexico
1001019,33,Orange,32,11 Oct 2023 03:00,167,11.6 million,2 million,Mexico
1001019,33,Green,33,11 Oct 2023 09:00,56,12.3 million,840 thousand,Mexico
1001020,29,Green,1,07 Oct 2023 00:00,241,220 thousand,10 thousand,Guam
1001020,29,Green,2,07 Oct 2023 06:00,241,220 thousand,8 thousand,Guam
1001020,29,Green,3,07 Oct 2023 12:00,222,230 thousand,No people,"Guam, Northern Mariana Islands"
1001020,29,Green,4,07 Oct 2023 18:00,222,230 thousand,3 thousand,"Guam, Northern Mariana Islands"
1001020,29,Green,5,08 Oct 2023 00:00,231,230 thousand,3 thousand,"Guam, Northern Mariana Islands"
1001020,29,Orange,6,08 Oct 2023 06:00,148,230 thousand,50 thousand,Northern Mariana Islands
1001020,29,Green,7,08 Oct 2023 12:00,231,230 thousand,3 thousand,Northern Mariana Islands
1001020,29,Orange,8,08 Oct 2023 18:00,130,230 thousand,20 thousand,Northern Mariana Islands
1001020,29,Green,9,09 Oct 2023 00:00,241,230 thousand,3 thousand,Northern Mariana Islands
1001020,29,Orange,10,09 Oct 2023 06:00,157,230 thousand,10 thousand,Northern Mariana Islands
1001020,29,Green,11,09 Oct 2023 12:00,241,220 thousand,No people,Northern Mariana Islands
1001020,29,Green,12,09 Oct 2023 18:00,241,210 thousand,Few people,Northern Mariana Islands
1001020,29,Green,13,10 Oct 2023 00:00,250,220 thousand,Few people,Northern Mariana Islands
1001020,29,Green,14,10 Oct 2023 06:00,231,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,15,10 Oct 2023 12:00,231,220 thousand,1 thousand,"Guam, Northern Mariana Islands"
1001020,29,Green,16,10 Oct 2023 18:00,269,220 thousand,1 thousand,"Guam, Northern Mariana Islands"
1001020,29,Green,17,11 Oct 2023 00:00,278,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,18,11 Oct 2023 06:00,269,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,19,11 Oct 2023 12:00,287,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,20,11 Oct 2023 18:00,287,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,21,12 Oct 2023 00:00,278,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,22,12 Oct 2023 06:00,287,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,23,12 Oct 2023 12:00,287,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,24,12 Oct 2023 18:00,269,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,25,13 Oct 2023 00:00,231,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,26,13 Oct 2023 06:00,213,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,27,13 Oct 2023 12:00,185,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,28,13 Oct 2023 18:00,157,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001020,29,Green,29,14 Oct 2023 00:00,148,220 thousand,1 thousand,"Northern Mariana Islands, Guam"
1001021,10,Green,1,08 Oct 2023 03:00,83,490 thousand,No people,Mexico
1001021,10,Green,2,08 Oct 2023 09:00,83,930 thousand,No people,Mexico
1001021,10,Green,3,08 Oct 2023 15:00,83,260 thousand,No people,Mexico
1001021,10,Green,4,08 Oct 2023 21:00,83,220 thousand,No people,Mexico
1001021,10,Green,5,09 Oct 2023 03:00,83,420 thousand,No people,Mexico
1001021,10,Green,6,09 Oct 2023 09:00,93,580 thousand,No people,Mexico
1001021,10,Green,7,09 Oct 2023 15:00,93,650 thousand,No people,Mexico
1001021,10,Green,8,09 Oct 2023 21:00,93,740 thousand,No people,Mexico
1001021,10,Green,9,10 Oct 2023 03:00,56,630 thousand,No people,Mexico
1001021,10,Green,10,10 Oct 2023 09:00,37,630 thousand,No people,Mexico
1001022,21,Green,1,11 Oct 2023 03:00,74,No people,No people,
1001022,21,Green,2,11 Oct 2023 09:00,74,No people,No people,
1001022,21,Green,3,11 Oct 2023 15:00,74,No people,No people,
1001022,21,Green,4,11 Oct 2023 21:00,74,No people,No people,
1001022,21,Green,5,12 Oct 2023 03:00,56,No people,No people,
1001022,21,Green,6,12 Oct 2023 09:00,56,No people,No people,
1001022,21,Green,7,12 Oct 2023 15:00,65,No people,No people,
1001022,21,Green,8,12 Oct 2023 21:00,65,No people,No people,
1001022,21,Green,9,13 Oct 2023 03:00,74,No people,No people,
1001022,21,Green,10,13 Oct 2023 09:00,74,No people,No people,
1001022,21,Green,11,13 Oct 2023 15:00,65,No people,No people,
1001022,21,Green,12,13 Oct 2023 21:00,65,No people,No people,
1001022,21,Green,13,14 Oct 2023 03:00,65,No people,No people,
1001022,21,Green,14,14 Oct 2023 09:00,65,No people,No people,
1001022,21,Green,15,14 Oct 2023 15:00,56,No people,No people,
1001022,21,Green,16,14 Oct 2023 21:00,56,No people,No people,
1001022,21,Green,17,15 Oct 2023 03:00,56,No people,No people,
1001022,21,Green,18,15 Oct 2023 09:00,56,No people,No people,
1001022,21,Green,19,15 Oct 2023 15:00,46,No people,No people,
1001022,21,Green,20,15 Oct 2023 21:00,46,No people,No people,
1001022,21,Green,21,16 Oct 2023 03:00,46,No people,No people,
1001023,14,Green,1,17 Oct 2023 12:00,74,Few people,No people,
1001023,14,Green,2,17 Oct 2023 18:00,83,890 thousand,No people,China
1001023,14,Green,3,18 Oct 2023 00:00,83,1 million,No people,China
1001023,14,Green,4,18 Oct 2023 06:00,83,5.4 million,No people,"China, Viet Nam"
1001023,14,Green,5,18 Oct 2023 12:00,83,3.1 million,No people,"China, Viet Nam"
1001023,14,Green,6,18 Oct 2023 18:00,83,2 million,No people,"China, Viet Nam"
1001023,14,Green,7,19 Oct 2023 00:00,83,1.5 million,No people,"China, Viet Nam"
1001023,14,Green,8,19 Oct 2023 06:00,74,1.4 million,No people,"China, Viet Nam"
1001023,14,Green,9,19 Oct 2023 12:00,74,3.3 million,No people,China
1001023,14,Green,10,19 Oct 2023 18:00,74,5.1 million,No people,China
1001023,14,Green,11,20 Oct 2023 00:00,65,5.1 million,No people,China
1001023,14,Green,12,20 Oct 2023 06:00,56,6.2 million,No people,China
1001023,14,Green,13,20 Oct 2023 12:00,56,6.2 million,No people,China
1001023,14,Green,14,20 Oct 2023 18:00,46,6.2 million,No people,China
1001024,24,Green,1,17 Oct 2023 21:00,176,790 thousand,No people,Mexico
1001024,24,Green,2,18 Oct 2023 03:00,176,790 thousand,No people,Mexico
1001024,24,Green,3,18 Oct 2023 09:00,185,790 thousand,Few people,Mexico
1001024,24,Green,4,18 Oct 2023 15:00,185,450 thousand,No people,Mexico
1001024,24,Orange,5,18 Oct 2023 21:00,130,790 thousand,400 thousand,Mexico
1001024,24,Orange,6,19 Oct 2023 03:00,130,990 thousand,420 thousand,Mexico
1001024,24,Orange,7,19 Oct 2023 09:00,130,1 million,390 thousand,Mexico
1001024,24,Green,8,19 Oct 2023 15:00,213,2 million,Few people,Mexico
1001024,24,Orange,9,19 Oct 2023 21:00,130,1.8 million,180 thousand,Mexico
1001024,24,Green,10,20 Oct 2023 03:00,194,2 million,9 thousand,Mexico
1001024,24,Green,11,20 Oct 2023 09:00,185,2 million,No people,Mexico
1001024,24,Orange,12,20 Oct 2023 15:00,139,2.1 million,190 thousand,Mexico
1001024,24,Orange,13,20 Oct 2023 21:00,185,1.9 million,410 thousand,Mexico
1001024,24,Red,14,21 Oct 2023 03:00,185,2 million,420 thousand,Mexico
1001024,24,Red,15,21 Oct 2023 09:00,185,2.2 million,420 thousand,Mexico
1001024,24,Orange,16,21 Oct 2023 15:00,157,2.3 million,260 thousand,Mexico
1001024,24,Orange,17,21 Oct 2023 21:00,130,2 million,450 thousand,Mexico
1001024,24,Green,18,22 Oct 2023 03:00,102,1.9 million,430 thousand,Mexico
1001024,24,Green,19,22 Oct 2023 09:00,93,2.2 million,430 thousand,Mexico
1001024,24,Green,20,22 Oct 2023 15:00,93,2.2 million,430 thousand,Mexico
1001024,24,Green,21,22 Oct 2023 21:00,102,3.6 million,430 thousand,Mexico
1001024,24,Green,22,23 Oct 2023 03:00,93,3.7 million,430 thousand,Mexico
1001024,24,Green,23,23 Oct 2023 09:00,56,3.7 million,430 thousand,Mexico
1001024,24,Green,24,23 Oct 2023 15:00,56,3.7 million,430 thousand,Mexico
1001025,40,Green,1,18 Oct 2023 21:00,111,1.6 million,No people,"Barbados, Saint Lucia, Martinique, Saint Vincent and the Grenadines, Dominica, Guadeloupe, Antigua and Barbuda, Montserrat, Saint Kitts and Nevis, Anguilla, Virgin Islands British"
1001025,40,Green,2,19 Oct 2023 03:00,130,1.5 million,No people,"Barbados, Saint Lucia, Martinique, Dominica, Guadeloupe, Antigua and Barbuda, Montserrat, Saint Kitts and Nevis, Anguilla"
1001025,40,Green,3,19 Oct 2023 09:00,130,1.1 million,No people,"Martinique, Saint Lucia, Dominica, Guadeloupe, Antigua and Barbuda, Montserrat, Saint Kitts and Nevis, Anguilla, Virgin Islands British"
1001025,40,Green,4,19 Oct 2023 12:00,130,1.1 million,No people,"Martinique, Saint Lucia, Dominica, Guadeloupe, Antigua and Barbuda, Montserrat, Saint Kitts and Nevis, Anguilla, Virgin Islands British"
1001025,40,Green,5,19 Oct 2023 15:00,139,1.4 million,2 thousand,Antigua and Barbuda
1001025,40,Green,6,19 Oct 2023 21:00,139,1.5 million,Few people,"Barbados, Martinique, Saint Lucia, Dominica, Guadeloupe, Antigua and Barbuda, Montserrat, Saint Kitts and Nevis, Anguilla, Virgin Islands British"
1001025,40,Green,7,20 Oct 2023 03:00,148,1.5 million,90 thousand,"Barbados, Guadeloupe, Antigua and Barbuda"
1001025,40,Green,8,20 Oct 2023 09:00,148,1.6 million,80 thousand,"Barbados, Dominica, Antigua and Barbuda"
1001025,40,Green,9,20 Oct 2023 15:00,148,1.6 million,20 thousand,"Guadeloupe, Barbados, Dominica, Antigua and Barbuda"
1001025,40,Green,10,20 Oct 2023 21:00,148,1.6 million,100 thousand,"Guadeloupe, Barbados, Dominica, Antigua and Barbuda"
1001025,40,Orange,11,21 Oct 2023 03:00,148,1.7 million,420 thousand,"Guadeloupe, Barbados, Dominica, Antigua and Barbuda, Anguilla"
1001025,40,Orange,12,21 Oct 2023 09:00,139,1.7 million,420 thousand,"Guadeloupe, Barbados, Dominica, Antigua and Barbuda, Anguilla"
1001025,40,Green,13,21 Oct 2023 15:00,148,1.6 million,170 thousand,"Antigua and Barbuda, Guadeloupe, Barbados, Dominica"
1001025,40,Green,14,21 Oct 2023 21:00,157,1.6 million,30 thousand,"Antigua and Barbuda, Guadeloupe, Barbados, Dominica"
1001025,40,Green,15,22 Oct 2023 03:00,148,1.6 million,30 thousand,"Antigua and Barbuda, Guadeloupe, Barbados, Dominica"
1001025,40,Green,16,22 Oct 2023 09:00,157,1.7 million,30 thousand,"Antigua and Barbuda, Montserrat, Guadeloupe, Barbados, Dominica"
1001025,40,Green,17,22 Oct 2023 15:00,139,1.7 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,18,22 Oct 2023 21:00,148,1.8 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,19,23 Oct 2023 03:00,148,1.7 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,20,23 Oct 2023 09:00,148,1.8 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,21,23 Oct 2023 15:00,148,1.8 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,22,23 Oct 2023 21:00,139,1.8 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,23,24 Oct 2023 03:00,139,1.8 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,24,24 Oct 2023 09:00,139,1.8 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,25,24 Oct 2023 15:00,139,1.8 million,30 thousand,"Virgin Islands British, Antigua and Barbuda, Montserrat, Guadeloupe, Barbados, Dominica"
1001025,40,Green,26,24 Oct 2023 21:00,130,1.8 million,30 thousand,"Virgin Islands British, Antigua and Barbuda, Montserrat, Guadeloupe, Barbados, Dominica"
1001025,40,Green,27,25 Oct 2023 03:00,157,1.8 million,30 thousand,"Virgin Islands British, Antigua and Barbuda, Montserrat, Guadeloupe, Barbados, Dominica"
1001025,40,Green,28,25 Oct 2023 09:00,167,1.7 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,29,25 Oct 2023 15:00,167,1.7 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,30,25 Oct 2023 21:00,157,1.7 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,31,26 Oct 2023 03:00,148,1.7 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,32,26 Oct 2023 09:00,139,1.8 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,33,27 Oct 2023 15:00,102,1.7 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Barbados, Dominica"
1001025,40,Green,34,27 Oct 2023 21:00,102,1.8 million,30 thousand,"Antigua and Barbuda, Montserrat, Virgin Islands British, Guadeloupe, Bermuda, Barbados, Dominica"
1001025,40,Green,35,28 Oct 2023 03:00,93,1.8 million,30 thousand,"Virgin Islands British, Antigua and Barbuda, Montserrat, Guadeloupe, Bermuda, Barbados, Dominica"
1001025,40,Green,36,28 Oct 2023 09:00,83,1.8 million,30 thousand,"Virgin Islands British, Antigua and Barbuda, Montserrat, Guadeloupe, Bermuda, Barbados, Dominica"
1001025,40,Green,37,28 Oct 2023 15:00,83,1.8 million,30 thousand,"Virgin Islands British, Antigua and Barbuda, Montserrat, Guadeloupe, Bermuda, Barbados, Dominica"
1001025,40,Green,38,28 Oct 2023 21:00,74,1.8 million,30 thousand,"Virgin Islands British, Antigua and Barbuda, Montserrat, Guadeloupe, Bermuda, Barbados, Dominica"
1001025,40,Green,39,29 Oct 2023 03:00,65,1.8 million,30 thousand,"Virgin Islands British, Antigua and Barbuda, Montserrat, Guadeloupe, Bermuda, Barbados, Dominica"
1001025,40,Green,40,29 Oct 2023 09:00,65,1.8 million,30 thousand,"Virgin Islands British, Antigua and Barbuda, Montserrat, Guadeloupe, Bermuda, Barbados, Dominica"
1001026,16,Green,1,20 Oct 2023 12:00,185,700 thousand,1 thousand,Yemen
1001026,16,Green,2,20 Oct 2023 18:00,213,620 thousand,10 thousand,"Oman, Yemen"
1001026,16,Green,3,21 Oct 2023 00:00,213,580 thousand,No people,"Yemen, Oman"
1001026,16,Green,4,21 Oct 2023 06:00,204,160 thousand,No people,"Yemen, Oman"
1001026,16,Green,5,21 Oct 2023 12:00,213,130 thousand,40 thousand,Yemen
1001026,16,Orange,6,21 Oct 2023 18:00,185,170 thousand,40 thousand,Yemen
1001026,16,Green,7,22 Oct 2023 00:00,231,270 thousand,60 thousand,Yemen
1001026,16,Orange,8,22 Oct 2023 06:00,185,190 thousand,20 thousand,Yemen
1001026,16,Green,9,22 Oct 2023 12:00,185,200 thousand,20 thousand,Yemen
1001026,16,Orange,10,22 Oct 2023 18:00,204,270 thousand,40 thousand,Yemen
1001026,16,Green,11,23 Oct 2023 00:00,176,240 thousand,40 thousand,Yemen
1001026,16,Green,12,23 Oct 2023 06:00,157,220 thousand,20 thousand,Yemen
1001026,16,Green,13,23 Oct 2023 12:00,139,290 thousand,40 thousand,Yemen
1001026,16,Green,14,23 Oct 2023 18:00,130,380 thousand,40 thousand,Yemen
1001026,16,Green,15,24 Oct 2023 00:00,111,240 thousand,40 thousand,Yemen
1001026,16,Green,16,24 Oct 2023 06:00,65,200 thousand,40 thousand,Yemen
1001027,18,Green,1,21 Oct 2023 18:00,185,90 thousand,1 thousand,"Solomon Islands, Vanuatu"
1001027,18,Green,2,22 Oct 2023 00:00,185,60 thousand,1 thousand,"Solomon Islands, Vanuatu, New Caledonia"
1001027,18,Green,3,22 Oct 2023 06:00,185,210 thousand,2 thousand,"Solomon Islands, Vanuatu, New Caledonia"
1001027,18,Green,4,22 Oct 2023 12:00,185,230 thousand,20 thousand,"Vanuatu, Solomon Islands"
1001027,18,Red,5,22 Oct 2023 18:00,185,480 thousand,70 thousand,"Vanuatu, Solomon Islands"
1001027,18,Orange,6,23 Oct 2023 00:00,148,470 thousand,40 thousand,"Vanuatu, Solomon Islands"
1001027,18,Orange,7,23 Oct 2023 06:00,176,270 thousand,70 thousand,"Vanuatu, Solomon Islands"
1001027,18,Orange,8,23 Oct 2023 12:00,176,450 thousand,80 thousand,"Vanuatu, Solomon Islands"
1001027,18,Red,9,23 Oct 2023 18:00,194,300 thousand,50 thousand,"Vanuatu, Solomon Islands"
1001027,18,Red,10,24 Oct 2023 00:00,222,310 thousand,50 thousand,"Vanuatu, Solomon Islands"
1001027,18,Red,11,24 Oct 2023 06:00,213,460 thousand,70 thousand,"Vanuatu, Solomon Islands"
1001027,18,Red,12,24 Oct 2023 12:00,204,460 thousand,60 thousand,"Vanuatu, Solomon Islands"
1001027,18,Red,13,24 Oct 2023 18:00,194,470 thousand,60 thousand,"Vanuatu, Solomon Islands"
1001027,18,Orange,14,25 Oct 2023 00:00,176,470 thousand,60 thousand,"Vanuatu, Solomon Islands"
1001027,18,Green,15,25 Oct 2023 06:00,139,550 thousand,60 thousand,"Vanuatu, Solomon Islands"
1001027,18,Green,16,25 Oct 2023 12:00,102,330 thousand,60 thousand,"Vanuatu, Solomon Islands"
1001027,18,Green,17,25 Oct 2023 18:00,93,390 thousand,60 thousand,"Vanuatu, Solomon Islands"
1001027,18,Green,18,26 Oct 2023 00:00,46,290 thousand,60 thousand,"Vanuatu, Solomon Islands"
1001028,15,Green,1,22 Oct 2023 15:00,74,No people,No people,
1001028,15,Green,2,22 Oct 2023 21:00,74,No people,No people,
1001028,15,Green,3,23 Oct 2023 03:00,93,2.1 million,No people,Mexico
1001028,15,Green,4,23 Oct 2023 09:00,93,2.5 million,No people,Mexico
1001028,15,Green,5,23 Oct 2023 15:00,102,2.4 million,No people,Mexico
1001028,15,Green,6,23 Oct 2023 21:00,111,2.7 million,No people,Mexico
1001028,15,Green,7,24 Oct 2023 03:00,111,2.5 million,No people,Mexico
1001028,15,Orange,8,24 Oct 2023 09:00,139,2.2 million,970 thousand,Mexico
1001028,15,Orange,9,24 Oct 2023 15:00,148,2.2 million,410 thousand,Mexico
1001028,15,Red,10,24 Oct 2023 21:00,222,2.3 million,300 thousand,Mexico
1001028,15,Red,11,25 Oct 2023 00:00,259,2.3 million,300 thousand,Mexico
1001028,15,Red,12,25 Oct 2023 03:00,259,2.2 million,1.1 million,Mexico
1001028,15,Red,13,25 Oct 2023 09:00,213,2.9 million,1.2 million,Mexico
1001028,15,Orange,14,25 Oct 2023 15:00,130,4.2 million,1.4 million,Mexico
1001028,15,Green,15,25 Oct 2023 21:00,56,2.9 million,1.4 million,Mexico
1001029,7,Green,1,23 Oct 2023 06:00,83,No people,No people,
1001029,7,Green,2,23 Oct 2023 12:00,83,9 million,No people,India
1001029,7,Orange,3,23 Oct 2023 18:00,65,29.6 million,No people,"India, Bangladesh"
1001029,7,Orange,4,24 Oct 2023 00:00,102,34.9 million,No people,"India, Bangladesh, Myanmar"
1001029,7,Red,5,24 Oct 2023 06:00,148,23.5 million,4.7 million,"Bangladesh, India, Myanmar"
1001029,7,Red,6,24 Oct 2023 12:00,139,21.8 million,3.2 million,"Bangladesh, India, Myanmar"
1001029,7,Red,7,24 Oct 2023 18:00,139,21.4 million,3.9 million,"Bangladesh, India, Myanmar"
1001030,4,Green,1,23 Oct 2023 21:00,46,No people,No people,
1001030,4,Green,2,24 Oct 2023 03:00,46,No people,No people,Nicaragua
1001030,4,Green,3,24 Oct 2023 09:00,46,No people,No people,Nicaragua
1001030,4,Green,4,24 Oct 2023 15:00,37,No people,No people,"Nicaragua, Honduras"
1001031,34,Green,1,28 Oct 2023 21:00,111,4.3 million,No people,"Guatemala, El Salvador"
1001031,34,Green,2,29 Oct 2023 03:00,111,210 thousand,No people,El Salvador
1001031,34,Green,3,29 Oct 2023 09:00,111,60 thousand,No people,El Salvador
1001031,34,Green,4,29 Oct 2023 15:00,111,No people,No people,
1001031,34,Green,5,29 Oct 2023 21:00,111,No people,No people,
1001031,34,Green,6,30 Oct 2023 03:00,111,No people,No people,
1001031,34,Green,7,30 Oct 2023 09:00,111,No people,No people,
1001031,34,Green,8,30 Oct 2023 15:00,111,No people,No people,
1001031,34,Green,9,30 Oct 2023 21:00,111,No people,No people,
1001031,34,Green,10,31 Oct 2023 03:00,111,No people,No people,
1001031,34,Green,11,31 Oct 2023 09:00,102,No people,No people,
1001031,34,Green,12,31 Oct 2023 15:00,93,No people,No people,
1001031,34,Green,13,31 Oct 2023 21:00,93,No people,No people,
1001031,34,Green,14,01 Nov 2023 03:00,93,No people,No people,
1001031,34,Green,15,01 Nov 2023 09:00,93,No people,No people,
1001031,34,Green,16,01 Nov 2023 15:00,93,No people,No people,
1001031,34,Green,17,01 Nov 2023 21:00,83,No people,No people,
1001031,34,Green,18,02 Nov 2023 03:00,74,No people,No people,
1001031,34,Green,19,02 Nov 2023 09:00,83,No people,No people,
