Event_id,Episode,Name,IATA_Code,Elevation_in_m,Usage,Runway_type,IFR,Runway_Length_in_ft
1001008,49,Iles de la Madeleine,YGR,10,Civ.,Paved,Yes,4500
1001008,49,Cable Head Airpark,,29,,,,0
1001008,49,Pabok,,27,,,,0
1001008,49,St Andrews,,20,,,,0
1001008,49,Gaspe,YGP,33,Civ.,Paved,Yes,4000
1001008,49,Charlottetown,YYG,49,Civ.,Paved,Yes,7000
1001008,49,Pokemouche,,21,,,,0
1001008,49,Mount Pleasant,,34,,,,0
1001008,49,Summerside,YSU,20,Civ.,Paved,Yes,8000
1001008,49,Natashquan,YNA,11,Civ.,Paved,Yes,4500
1001008,49,Kegaska,ZKG,unknown,,,,0
1001008,49,Sydney,YQY,62,Civ.,Paved,Yes,7000
1001008,49,Bonaventure,YVB,37,Civ.,Paved,Yes,6000
1001008,49,Fox Harbour,,19,,,,0
1001008,49,Buctouche,,16,,,,0
1001008,49,Stephenville,YJT,26,Civ.,Paved,Yes,10000
1001008,49,Port Menier,YPN,51,Civ.,Paved,Yes,4900
1001008,49,Port Hawkesbury,YPS,115,Civ.,Paved,Yes,5000
1001008,49,Gethsemani,ZGS,unknown,,,,0
1001008,49,Trenton,,97,Civ.,Paved,Yes,5000
1001008,49,Tatamagouche,,3,,,,0
1001008,49,Havre St Pierre,YGV,38,Civ.,Paved,Yes,4500
1001008,49,Miramichi,YCH,34,Civ.,Paved,Yes,5800
1001008,49,Bathurst,ZBF,59,Civ.,Paved,Yes,4500
1001008,49,Baie Johan Beetz,YBJ,unknown,,,,0
1001008,49,Moncton,YQM,71,Civ.,Paved,Yes,8000
1001008,49,McEwen,,65,,,,0
1001008,49,Mingan,YLP,22,,,,0
1001008,49,Debert,,43,,,,0
1001008,49,Charlo,YCL,40,Civ.,Paved,Yes,6000
1001008,49,Chevery,YHR,9,Civ.,Paved,No,4500
1001008,49,Sevogle,,411,,,,0
1001008,49,Riviere Au Tonnerre,YTN,unknown,,,,0
1001008,49,Doaktown,,99,,,,0
1001008,49,Tete A La Baleine,ZTB,unknown,,,,0
1001008,49,Stanley,,29,,,,0
1001008,49,Ste Anne Des Monts,,22,Civ.,Paved,Yes,3900
1001008,49,Chipman,,15,,,,0
1001008,49,Deer Lake,YDF,22,Civ.,Paved,Yes,6000
1001008,49,Halifax International,YHZ,145,Civ.,Paved,Yes,8800
1001008,49,Sussex,,122,,,,0
1001008,49,La Tabatiere,ZLT,unknown,,,,0
1001008,49,Waterville,,36,,,,0
1001008,49,Buchans,YZM,unknown,,,,0
1001008,49,Halifax Shearwater,YAW,51,Civ.,Paved,Yes,8900
1001008,49,Clearwater,,396,,,,0
1001008,49,Causapscal,,104,,,,0
1001008,49,Halifax Waterfront,YWF,unknown,,,,0
1001008,49,Sept Iles,YZV,55,Civ.,Paved,Yes,6500
1001008,49,Gagetown,YCX,unknown,,,,0
1001008,49,Greenwood,YZX,28,Mil.,Paved,Yes,8000
1001008,49,Down's Gulch,,269,,,,0
1001008,49,Matane,YME,31,Civ.,Paved,Yes,5500
1001008,49,Fredericton,YFC,20,Civ.,Paved,Yes,6000
1001008,49,Saint John,YSJ,109,Civ.,Paved,Yes,7000
1001008,49,Juniper,,259,,,,0
1001008,49,Boston Brook,,290,,,,0
1001008,49,Weyman,,43,,,,0
1001008,49,St Augustin,YIF,6,Civ.,Paved,Yes,4500
1001008,49,Miquelon,MQC,3,,,,0
1001008,49,Blissville,,23,,,,0
1001008,49,Grand Falls,,217,,,,0
1001008,49,St Leonard,YSL,241,Civ.,Paved,Yes,4000
1001008,49,Van Buren,,134,,,,0
1001008,49,Loring AFB,LIZ,227,,,,0
1001008,49,Bay D Espoir,,227,,,,0
1001008,49,Morrill Airpark,,262,,,,0
1001008,49,St Pierre,FSP,7,,,,0
1001008,49,Florenceville,,158,,,,0
1001008,49,Mont Joli,YYY,52,Civ.,Paved,Yes,6000
1001008,49,Woodstock,,147,,,,0
1001008,49,Caribou Municipal,CAR,191,Civ.,Paved,Yes,4000
1001008,49,Liverpool,,96,Civ.,Paved,No,3000
1001008,49,Mars Hill,,132,,,,0
1001008,49,Rogers,,152,,,,0
1001008,49,Brockway,,91,,,,0
1001008,49,Baie Comeau,YBC,22,Civ.,Paved,Yes,6000
1001008,49,Long Lake,,177,,,,0
1001008,49,Presque Isle Municipal,PQI,163,Civ.,Paved,Yes,7400
1001008,49,Sable Island,YSA,unknown,,,,0
1001008,49,Northern Aroostook Regional,WFK,301,Civ.,Paved,Yes,4600
1001008,49,Digby,YDG,152,Civ.,Paved,No,3900
1001008,49,Rimouski,YXK,25,Civ.,Paved,Yes,4600
1001008,49,Cross Lake,,176,,,,0
1001008,49,Houlton International,HUL,150,Civ.,Paved,Yes,5000
1001008,49,Edmundston,,149,Civ.,Paved,No,4400
1001008,49,Sunrise Farms,,195,,,,0
1001008,49,Vanceboro,,117,,,,0
1001008,49,Old Fort Bay,ZFB,unknown,,,,0
1001008,49,Exploits Valley,,111,,,,0
1001008,49,Ashland,,232,,,,0
1001008,49,Allen St Peter Memorial,,244,,,,0
1001008,49,St Stephen,,29,,,,0
1001008,49,Saint Peter's,,185,,,,0
1001008,49,Marystown,,29,,,,0
1001008,49,Morrison's,,61,,,,0
1001008,49,Eastport Municipal,,14,Civ.,Paved,Yes,4000
1001008,49,Lourdes de Blanc Sablon,YBX,36,Civ.,Paved,Yes,4500
1001008,49,Grand Manan,,73,,,,0
1001008,49,Georgia-Pacific Corporation,,47,,,,0
1001008,49,Iles de la Madeleine,YGR,10,Civ.,Paved,Yes,4500
1001008,49,Cable Head Airpark,,29,,,,0
1001008,49,Pabok,,27,,,,0
1001008,49,St Andrews,,20,,,,0
1001008,49,Gaspe,YGP,33,Civ.,Paved,Yes,4000
1001008,49,Charlottetown,YYG,49,Civ.,Paved,Yes,7000
1001008,49,Pokemouche,,21,,,,0
1001008,49,Mount Pleasant,,34,,,,0
1001008,49,Summerside,YSU,20,Civ.,Paved,Yes,8000
1001008,49,Natashquan,YNA,11,Civ.,Paved,Yes,4500
1001008,49,Kegaska,ZKG,unknown,,,,0
1001008,49,Sydney,YQY,62,Civ.,Paved,Yes,7000
1001008,49,Bonaventure,YVB,37,Civ.,Paved,Yes,6000
1001008,49,Fox Harbour,,19,,,,0
1001008,49,Buctouche,,16,,,,0
1001008,49,Stephenville,YJT,26,Civ.,Paved,Yes,10000
1001008,49,Port Menier,YPN,51,Civ.,Paved,Yes,4900
1001008,49,Port Hawkesbury,YPS,115,Civ.,Paved,Yes,5000
1001008,49,Gethsemani,ZGS,unknown,,,,0
1001008,49,Trenton,,97,Civ.,Paved,Yes,5000
1001008,49,Tatamagouche,,3,,,,0
1001008,49,Havre St Pierre,YGV,38,Civ.,Paved,Yes,4500
1001008,49,Miramichi,YCH,34,Civ.,Paved,Yes,5800
1001008,49,Bathurst,ZBF,59,Civ.,Paved,Yes,4500
1001008,49,Baie Johan Beetz,YBJ,unknown,,,,0
1001008,49,Moncton,YQM,71,Civ.,Paved,Yes,8000
1001008,49,McEwen,,65,,,,0
1001008,49,Mingan,YLP,22,,,,0
1001008,49,Debert,,43,,,,0
1001008,49,Charlo,YCL,40,Civ.,Paved,Yes,6000
1001008,49,Chevery,YHR,9,Civ.,Paved,No,4500
1001008,49,Sevogle,,411,,,,0
1001008,49,Riviere Au Tonnerre,YTN,unknown,,,,0
1001008,49,Doaktown,,99,,,,0
1001008,49,Tete A La Baleine,ZTB,unknown,,,,0
1001008,49,Stanley,,29,,,,0
1001008,49,Ste Anne Des Monts,,22,Civ.,Paved,Yes,3900
1001008,49,Chipman,,15,,,,0
1001008,49,Deer Lake,YDF,22,Civ.,Paved,Yes,6000
1001008,49,Halifax International,YHZ,145,Civ.,Paved,Yes,8800
1001008,49,Sussex,,122,,,,0
1001008,49,La Tabatiere,ZLT,unknown,,,,0
1001008,49,Waterville,,36,,,,0
1001008,49,Buchans,YZM,unknown,,,,0
1001008,49,Halifax Shearwater,YAW,51,Civ.,Paved,Yes,8900
1001008,49,Clearwater,,396,,,,0
1001008,49,Causapscal,,104,,,,0
1001008,49,Halifax Waterfront,YWF,unknown,,,,0
1001008,49,Sept Iles,YZV,55,Civ.,Paved,Yes,6500
1001008,49,Gagetown,YCX,unknown,,,,0
1001008,49,Greenwood,YZX,28,Mil.,Paved,Yes,8000
1001008,49,Down's Gulch,,269,,,,0
1001008,49,Matane,YME,31,Civ.,Paved,Yes,5500
1001008,49,Fredericton,YFC,20,Civ.,Paved,Yes,6000
1001008,49,Saint John,YSJ,109,Civ.,Paved,Yes,7000
1001008,49,Juniper,,259,,,,0
1001008,49,Boston Brook,,290,,,,0
1001008,49,Weyman,,43,,,,0
1001008,49,St Augustin,YIF,6,Civ.,Paved,Yes,4500
1001008,49,Miquelon,MQC,3,,,,0
1001008,49,Blissville,,23,,,,0
1001008,49,Grand Falls,,217,,,,0
1001008,49,St Leonard,YSL,241,Civ.,Paved,Yes,4000
1001008,49,Van Buren,,134,,,,0
1001008,49,Loring AFB,LIZ,227,,,,0
1001008,49,Bay D Espoir,,227,,,,0
1001008,49,Morrill Airpark,,262,,,,0
1001008,49,St Pierre,FSP,7,,,,0
1001008,49,Florenceville,,158,,,,0
1001008,49,Mont Joli,YYY,52,Civ.,Paved,Yes,6000
1001008,49,Woodstock,,147,,,,0
1001008,49,Caribou Municipal,CAR,191,Civ.,Paved,Yes,4000
1001008,49,Liverpool,,96,Civ.,Paved,No,3000
1001008,49,Mars Hill,,132,,,,0
1001008,49,Rogers,,152,,,,0
1001008,49,Brockway,,91,,,,0
1001008,49,Baie Comeau,YBC,22,Civ.,Paved,Yes,6000
1001008,49,Long Lake,,177,,,,0
1001008,49,Presque Isle Municipal,PQI,163,Civ.,Paved,Yes,7400
1001008,49,Sable Island,YSA,unknown,,,,0
1001008,49,Northern Aroostook Regional,WFK,301,Civ.,Paved,Yes,4600
1001008,49,Digby,YDG,152,Civ.,Paved,No,3900
1001008,49,Rimouski,YXK,25,Civ.,Paved,Yes,4600
1001008,49,Cross Lake,,176,,,,0
1001008,49,Houlton International,HUL,150,Civ.,Paved,Yes,5000
1001008,49,Edmundston,,149,Civ.,Paved,No,4400
1001008,49,Sunrise Farms,,195,,,,0
1001008,49,Vanceboro,,117,,,,0
1001008,49,Old Fort Bay,ZFB,unknown,,,,0
1001008,49,Exploits Valley,,111,,,,0
1001008,49,Ashland,,232,,,,0
1001008,49,Allen St Peter Memorial,,244,,,,0
1001008,49,St Stephen,,29,,,,0
1001008,49,Saint Peter's,,185,,,,0
1001008,49,Marystown,,29,,,,0
1001008,49,Morrison's,,61,,,,0
1001008,49,Eastport Municipal,,14,Civ.,Paved,Yes,4000
1001008,49,Lourdes de Blanc Sablon,YBX,36,Civ.,Paved,Yes,4500
1001008,49,Grand Manan,,73,,,,0
1001008,49,Georgia-Pacific Corporation,,47,,,,0
1001008,49,Iles de la Madeleine,YGR,10,Civ.,Paved,Yes,4500
1001008,49,Cable Head Airpark,,29,,,,0
1001008,49,Pabok,,27,,,,0
1001008,49,St Andrews,,20,,,,0
1001008,49,Gaspe,YGP,33,Civ.,Paved,Yes,4000
1001008,49,Charlottetown,YYG,49,Civ.,Paved,Yes,7000
1001008,49,Pokemouche,,21,,,,0
1001008,49,Mount Pleasant,,34,,,,0
1001008,49,Summerside,YSU,20,Civ.,Paved,Yes,8000
1001008,49,Natashquan,YNA,11,Civ.,Paved,Yes,4500
1001008,49,Kegaska,ZKG,unknown,,,,0
1001008,49,Sydney,YQY,62,Civ.,Paved,Yes,7000
1001008,49,Bonaventure,YVB,37,Civ.,Paved,Yes,6000
1001008,49,Fox Harbour,,19,,,,0
1001008,49,Buctouche,,16,,,,0
1001008,49,Stephenville,YJT,26,Civ.,Paved,Yes,10000
1001008,49,Port Menier,YPN,51,Civ.,Paved,Yes,4900
1001008,49,Port Hawkesbury,YPS,115,Civ.,Paved,Yes,5000
1001008,49,Gethsemani,ZGS,unknown,,,,0
1001008,49,Trenton,,97,Civ.,Paved,Yes,5000
1001008,49,Tatamagouche,,3,,,,0
1001008,49,Havre St Pierre,YGV,38,Civ.,Paved,Yes,4500
1001008,49,Miramichi,YCH,34,Civ.,Paved,Yes,5800
1001008,49,Bathurst,ZBF,59,Civ.,Paved,Yes,4500
1001008,49,Baie Johan Beetz,YBJ,unknown,,,,0
1001008,49,Moncton,YQM,71,Civ.,Paved,Yes,8000
1001008,49,McEwen,,65,,,,0
1001008,49,Mingan,YLP,22,,,,0
1001008,49,Debert,,43,,,,0
1001008,49,Charlo,YCL,40,Civ.,Paved,Yes,6000
1001008,49,Chevery,YHR,9,Civ.,Paved,No,4500
1001008,49,Sevogle,,411,,,,0
1001008,49,Riviere Au Tonnerre,YTN,unknown,,,,0
1001008,49,Doaktown,,99,,,,0
1001008,49,Tete A La Baleine,ZTB,unknown,,,,0
1001008,49,Stanley,,29,,,,0
1001008,49,Ste Anne Des Monts,,22,Civ.,Paved,Yes,3900
1001008,49,Chipman,,15,,,,0
1001008,49,Deer Lake,YDF,22,Civ.,Paved,Yes,6000
1001008,49,Halifax International,YHZ,145,Civ.,Paved,Yes,8800
1001008,49,Sussex,,122,,,,0
1001008,49,La Tabatiere,ZLT,unknown,,,,0
1001008,49,Waterville,,36,,,,0
1001008,49,Buchans,YZM,unknown,,,,0
1001008,49,Halifax Shearwater,YAW,51,Civ.,Paved,Yes,8900
1001008,49,Clearwater,,396,,,,0
1001008,49,Causapscal,,104,,,,0
1001008,49,Halifax Waterfront,YWF,unknown,,,,0
1001008,49,Sept Iles,YZV,55,Civ.,Paved,Yes,6500
1001008,49,Gagetown,YCX,unknown,,,,0
1001008,49,Greenwood,YZX,28,Mil.,Paved,Yes,8000
1001008,49,Down's Gulch,,269,,,,0
1001008,49,Matane,YME,31,Civ.,Paved,Yes,5500
1001008,49,Fredericton,YFC,20,Civ.,Paved,Yes,6000
1001008,49,Saint John,YSJ,109,Civ.,Paved,Yes,7000
1001008,49,Juniper,,259,,,,0
1001008,49,Boston Brook,,290,,,,0
1001008,49,Weyman,,43,,,,0
1001008,49,St Augustin,YIF,6,Civ.,Paved,Yes,4500
1001008,49,Miquelon,MQC,3,,,,0
1001008,49,Blissville,,23,,,,0
1001008,49,Grand Falls,,217,,,,0
1001008,49,St Leonard,YSL,241,Civ.,Paved,Yes,4000
1001008,49,Van Buren,,134,,,,0
1001008,49,Loring AFB,LIZ,227,,,,0
1001008,49,Bay D Espoir,,227,,,,0
1001008,49,Morrill Airpark,,262,,,,0
1001008,49,St Pierre,FSP,7,,,,0
1001008,49,Florenceville,,158,,,,0
1001008,49,Mont Joli,YYY,52,Civ.,Paved,Yes,6000
1001008,49,Woodstock,,147,,,,0
1001008,49,Caribou Municipal,CAR,191,Civ.,Paved,Yes,4000
1001008,49,Liverpool,,96,Civ.,Paved,No,3000
1001008,49,Mars Hill,,132,,,,0
1001008,49,Rogers,,152,,,,0
1001008,49,Brockway,,91,,,,0
1001008,49,Baie Comeau,YBC,22,Civ.,Paved,Yes,6000
1001008,49,Long Lake,,177,,,,0
1001008,49,Presque Isle Municipal,PQI,163,Civ.,Paved,Yes,7400
1001008,49,Sable Island,YSA,unknown,,,,0
1001008,49,Northern Aroostook Regional,WFK,301,Civ.,Paved,Yes,4600
1001008,49,Digby,YDG,152,Civ.,Paved,No,3900
1001008,49,Rimouski,YXK,25,Civ.,Paved,Yes,4600
1001008,49,Cross Lake,,176,,,,0
1001008,49,Houlton International,HUL,150,Civ.,Paved,Yes,5000
1001008,49,Edmundston,,149,Civ.,Paved,No,4400
1001008,49,Sunrise Farms,,195,,,,0
1001008,49,Vanceboro,,117,,,,0
1001008,49,Old Fort Bay,ZFB,unknown,,,,0
1001008,49,Exploits Valley,,111,,,,0
1001008,49,Ashland,,232,,,,0
1001008,49,Allen St Peter Memorial,,244,,,,0
1001008,49,St Stephen,,29,,,,0
1001008,49,Saint Peter's,,185,,,,0
1001008,49,Marystown,,29,,,,0
1001008,49,Morrison's,,61,,,,0
1001008,49,Eastport Municipal,,14,Civ.,Paved,Yes,4000
1001008,49,Lourdes de Blanc Sablon,YBX,36,Civ.,Paved,Yes,4500
1001008,49,Grand Manan,,73,,,,0
1001008,49,Georgia-Pacific Corporation,,47,,,,0
1001013,12,Woods Farm Airstrip,,17,,,,0
1001013,12,Robertson,,59,,,,0
1001013,12,Christian's,,38,,,,0
1001013,12,Hanover County Municipal,,62,Civ.,Paved,Yes,4600
1001013,12,Wharton Field,,55,,,,0
1001013,12,Hunt,,46,,,,0
1001013,12,Mayers,,66,,,,0
1001013,12,Meadow Farm,,24,,,,0
1001013,12,Richmond International - Byrd Field,RIC,51,Civ.,Paved,Yes,9000
1001013,12,Toddsbury Farm,,15,,,,0
1001013,12,Brown's Island,,46,,,,0
1001013,12,H D H,,79,,,,0
1001013,12,Innsbrook Technical Center,,46,,,,0
1001013,12,New Kent County,,37,,,,0
1001013,12,Mc Guire Va Medical Center Pad,,54,,,,0
1001013,12,Frog Hollow Farm,,9,,,,0
1001013,12,Chippenham Hospital,,55,,,,0
1001013,12,Flying W,,31,,,,0
1001013,12,Rockville,,81,,,,0
1001013,12,Defense Supply Center Richmond,,35,,,,0
1001013,12,Chesterfield County,,71,Civ.,Paved,Yes,5500
1001013,12,Fire Station No. 14,,52,,,,0
1001013,12,Sabot,,78,,,,0
1001013,12,A.p. Hill Aaf,APH,67,,,,0
1001013,12,Woodle,,96,,,,0
1001013,12,Technical Center,,20,,,,0
1001013,12,Tappahannock Municipal,,9,,,,0
1001013,12,Woodford Airpark,,75,,,,0
1001013,12,Spring Valley,,84,,,,0
1001013,12,Hopewell,,11,,,,0
1001013,12,Holly Springs,,76,,,,0
1001013,12,Lake Anna,,108,,,,0
1001013,12,Flatrock Air Strip,,130,,,,0
1001013,12,Heth Ahp,,67,,,,0
1001013,12,Fort Lee Nr 1 / HQS,,30,,,,0
1001013,12,West Point Municipal,,7,,,,0
1001013,12,Rose Retreat Farm,,76,,,,0
1001013,12,Shandy Hall Farm,,3,,,,0
1001013,12,Mazza,,58,,,,0
1001013,12,Srmc,,38,,,,0
1001013,12,Plainview,,122,,,,0
1001013,12,Caton South,,79,,,,0
1001013,12,Cub Fld,,121,,,,0
1001013,12,Petersburg Municipal,PTB,59,Civ.,Paved,Yes,5000
1001013,12,Powhatan,,18,,,,0
1001013,12,Arrowhead Point,,26,,,,0
1001013,12,Jayarz,,64,,,,0
1001013,12,Shannon,,26,,,,0
1001013,12,Rosegill Farm Airstrip,,10,,,,0
1001013,12,Merlin Aerodrome,,72,,,,0
1001013,12,Hill Top,,77,,,,0
1001013,12,Stokes,,90,,,,0
1001013,12,Byrd Creek,,96,,,,0
1001013,12,Mannboro Medical Center,,98,,,,0
1001013,12,Louisa Co Freeman,LOW,150,Civ.,Paved,Yes,4300
1001013,12,Medical,,23,,,,0
1001013,12,Payne,,141,,,,0
1001013,12,Camp Peary Landing Strip,,11,,,,0
1001013,12,Williamsburg Jamestown,,15,Civ.,Paved,Yes,3200
1001013,12,Shivok,,7,,,,0
1001013,12,Riverside Walter Reed Hospital,,23,,,,0
1001013,12,Dahlgren Usn Surface Weapon,DGN,6,Mil.,Paved,No,4100
1001013,12,Dogwood Airpark,,55,,,,0
1001013,12,Squier Landing,,5,,,,0
1001013,12,Irvington Marina,,unknown,,,,0
1001013,12,New Quarter Farm,,12,,,,0
1001013,12,Hummel Field,,9,,,,0
1001013,12,Sanford Field,,5,,,,0
1001013,12,Melville Airstrip,,27,,,,0
1001013,12,Holly Springs Farm,,27,,,,0
1001013,12,Chimney View,,8,,,,0
1001013,12,Easter Field,,116,,,,0
1001013,12,Burgess Field,,11,,,,0
1001013,12,Stafford Regional,,64,,,,0
1001013,12,Aqua Land Cliffton Skypark,,8,,,,0
1001013,12,Handy Strip,,2,,,,0
1001013,12,Nws Helipad,,10,,,,0
1001013,12,White Stone,,15,,,,0
1001013,12,Rappahannock General Hospital,,9,,,,0
1001013,12,Nyce,,6,,,,0
1001013,12,Flying T Farm,,78,,,,0
1001013,12,Hampton,,5,,,,0
1001013,12,Wakefield Municipal,,34,Civ.,Paved,Yes,4300
1001013,12,Recompense Farm,,9,,,,0
1001013,12,Apple Grove,,5,,,,0
1001013,12,Parks Airpark,,29,,,,0
1001013,12,Piney Point,,2,,,,0
1001013,12,F. U. M. A.,,122,,,,0
1001013,12,Jett Airpark,,27,,,,0
1001013,12,Simpsonville,,122,,,,0
1001013,12,Kilmarnock / Tolbert Field,,2,,,,0
1001013,12,Clements,,32,,,,0
1001013,12,Holly Point,,4,,,,0
1001013,12,Lanseair Farms,,12,,,,0
1001013,12,Atlantic Research Corp,,132,,,,0
1001013,12,Remo Private,,4,,,,0
1001013,12,Rular,,94,,,,0
1001013,12,Felker AAF,FAF,4,Mil.,Paved,Yes,3000
1001013,12,Cherry Field,,2,,,,0
1001013,12,Wells,,27,,,,0
1001014,53,Bermuda International,BDA,4,Mil.,Paved,Yes,9700
1001014,53,Nantucket Memorial,ACK,15,Civ.,Paved,Yes,6300
1001014,53,Waine,,24,,,,0
1001014,53,Tuckernuck,,9,,,,0
1001014,53,Muskeget Island,,27,,,,0
1001014,53,Katama Airpark,,6,,,,0
1001014,53,Marthas Vineyard,MVY,21,Civ.,Paved,Yes,5500
1001014,53,Trade Wind,,12,,,,0
1001014,53,Chatham Municipal,,22,Civ.,Paved,Yes,3000
1001014,53,North Chatham,,3,,,,0
1001014,53,Fuller House,,9,,,,0
1001014,53,Long Pond,,9,,,,0
1001014,53,Seapuit,,6,,,,0
1001014,53,Cuttyhunk,,3,,,,0
1001014,53,Barnstable Boardman Polando,HYA,16,Civ.,Paved,Yes,5400
1001014,53,Falmouth Airpark,,13,,,,0
1001014,53,Block Island State,BID,33,,,,0
1001014,53,Marston Mills,,3,,,,0
1001014,53,Falmouth Hospital,,32,,,,0
1001014,53,Cape Cod,,30,,,,0
1001014,53,Anegada,NGD,unknown,,,,0
1001014,53,Montauk,MTP,6,Civ.,Paved,Yes,3400
1001014,53,Otis Angb,FMH,40,Mil.,Paved,Yes,9500
1001014,53,Southampton Village,,12,,,,0
1001014,53,Bistrians,,21,,,,0
1001014,53,Camp Edwards,,41,,,,0
1001014,53,Southampton,,2,,,,0
1001014,53,East Hampton,HTO,17,Civ.,Paved,Yes,4200
1001014,53,Horseneck,,unknown,,,,0
1001014,53,Westport,,24,,,,0
1001014,53,Duke,,10,,,,0
1001014,53,Carter's,,2,,,,0
1001014,53,Suffolk County,FOK,20,Civ.,Paved,Yes,9000
1001014,53,Happy,,39,,,,0
1001014,53,Acushnet River,,unknown,,,,0
1001014,53,Goat Island,,2,,,,0
1001014,53,J K L,,9,,,,0
1001014,53,South County Hospital,,12,,,,0
1001014,53,Wing-over Farm,,34,,,,0
1001014,53,Lufker,,17,,,,0
1001014,53,East Arnolda Farm,,9,,,,0
1001014,53,Newport State,,52,,,,0
1001014,53,Waterfront Floating Helistop,,unknown,,,,0
1001014,53,Bangs,,9,,,,0
1001014,53,New Bedford Municipal,EWB,24,Civ.,Paved,Yes,5000
1001014,53,Westmoreland,,7,,,,0
1001014,53,Mattituck,,9,,,,0
1001014,53,Brookhaven,WSH,25,Civ.,Paved,Yes,4300
1001014,53,Westerly State,WST,25,Civ.,Paved,Yes,4000
1001014,53,Elizabeth Field,FID,3,,,,0
1001014,53,Norman Kurrass Contractor,,9,,,,0
1001014,53,Westport,,40,,,,0
1001014,53,Eastern Long Island,,2,,,,0
1001014,53,Rose Field,,6,,,,0
1001014,53,Bulljump,,18,,,,0
1001014,53,Stonington Airpark,,2,,,,0
1001014,53,Foxridge Farm,,43,,,,0
1001014,53,Island Air Service,,16,,,,0
1001014,53,Portsmouth Ramada,,15,,,,0
1001014,53,Bayport Aerodrome,,12,,,,0
1001014,53,North Sound Virgin Gorda,NSX,unknown,,,,0
1001014,53,Peconic River,CTO,23,,,,0
1001014,53,Talmage Fld,,29,,,,0
1001014,53,Richmond,,40,,,,0
1001014,53,Quonset State,,6,Civ.,Paved,Yes,7500
1001014,53,Sampson Pond,,51,,,,0
1001014,53,Groton New London,GON,3,Civ.,Paved,Yes,5000
1001014,53,Long Island Mac Arthur,ISP,30,Civ.,Paved,Yes,7000
1001014,53,Virgin Gorda,VIJ,4,Civ.,Unpaved,No,3100
1001014,53,Beef Island,EIS,5,Civ.,Paved,Yes,3600
1001014,53,Wagstaff,,6,,,,0
1001014,53,Fall River Municipal,,59,,,,0
1001014,53,Provincetown Municipal,PVC,2,Civ.,Paved,Yes,3400
1001014,53,Tobay Beach Park,,3,,,,0
1001014,53,Plymouth Municipal,PYM,45,Civ.,Paved,Yes,4300
1001014,53,Jordan Hospital,,37,,,,0
1001014,53,Wychwood Field,,96,,,,0
1001014,53,Double A,,27,,,,0
1001014,53,C.A. Ballfield,,40,,,,0
1001014,53,Entenmann's,,25,,,,0
1001014,53,Myricks,,22,,,,0
1001014,53,Brunswick Hospital,,18,,,,0
1001014,53,Mile Creek,,9,,,,0
1001014,53,St Luke's Hospital,,43,,,,0
1001014,53,Isla Grande,SIG,3,Civ.,Paved,Yes,5300
1001014,53,Wamsetto,,unknown,,,,0
1001014,53,State Government Number One,,82,,,,0
1001014,53,Luis Munoz Marin International,SJU,3,Civ.,Paved,Yes,10000
1001014,53,Dorado,,23,,,,0
1001014,53,Gallup Farm,,134,,,,0
1001014,53,Taunton Municipal,,13,Civ.,Paved,Yes,3500
1001014,53,Deer Park,DPK,unknown,,,,0
1001014,53,Republic,FRG,25,Civ.,Paved,Yes,6800
1001014,53,Theodore Francis Green Stat,PVD,17,Civ.,Paved,Yes,7100
1001014,53,Kent County Memorial Hospital,,32,,,,0
1001014,53,Health Sciences Center University Hospital,,58,,,,0
1001014,53,Old Saybrook,,30,,,,0
1001014,53,St Charles Hospital,,152,,,,0
1001014,53,Princess House,,4,,,,0
1001014,53,Prasa-Barbosa,,50,,,,0
1001018,43,Zhuhai,ZUH,6,,,,0
1001018,43,Shanzhou,SZO,unknown,,,,0
1001018,43,Macau,MFM,6,Civ.,Paved,Yes,11000
1001018,43,Guangzhou / Shadi,,30,,,,0
1001018,43,Guangzhou / Baiyun,CAN,56,Civ.,Paved,Yes,11000
1001018,43,Hong Kong International (Chep Lap Kok),HKG,9,Civ.,Paved,Yes,12400
1001018,43,Guangzhou East,,50,,,,0
1001018,43,Shenzhen,SZX,4,Civ.,Paved,Yes,11100
1001018,43,Sek Kong,,15,Priv.,Paved,No,4100
1001018,43,Xiangshui Hsu,,44,,,,0
1001018,43,Huiyang,,18,,,,0
1001018,43,Pratas Island,,3,,,,0
1001018,43,,,108,,,,0
1001018,43,Meixian Af P,,101,,,,0
1001018,43,Meixian,MXZ,93,,,,0
1001018,43,Shantou Northeast,SWA,3,,,,0
1001018,43,Liangcheng,,381,,,,0
1001018,43,,,17,,,,0
1001018,43,Xiamen / Gaoqi,XMN,18,Civ.,Paved,Yes,8800
1001018,43,Ta Shan Ting,,40,,,,0
1001018,43,Shatou,,9,,,,0
1001018,43,Shang-Yi,KNH,12,Mil.,Paved,Yes,9800
1001018,43,Jinjiang,JJN,6,,,,0
1001018,43,Qingyang,IQN,21,,,,0
